origin_lane,source_name,au_id,species_bucket,share_pct,share_class
natural,stand_au_assignment,cwh_vm_2_hw_cw,Cw,21.896530273185956,nonzero
natural,stand_au_assignment,cwh_vm_2_hw_cw,Dec,0.08814557726644444,nonzero
natural,stand_au_assignment,cwh_vm_2_hw_cw,Dr,0.8326289208875024,nonzero
natural,stand_au_assignment,cwh_vm_2_hw_cw,Fd,0.0,zero
natural,stand_au_assignment,cwh_vm_2_hw_cw,Hw,68.15376739751989,nonzero
natural,stand_au_assignment,cwh_vm_2_hw_cw,Oth,9.028927831140225,nonzero
natural,stand_au_assignment,cwh_vm_2_hw_cw,Yc,0.0,zero
natural,stand_au_assignment,cwh_vm_2_hw_fdc,Ba,0.0,zero
natural,stand_au_assignment,cwh_vm_2_hw_fdc,Cw,0.0,zero
natural,stand_au_assignment,cwh_vm_2_hw_fdc,Dec,0.0,zero
natural,stand_au_assignment,cwh_vm_2_hw_fdc,Dr,0.0,zero
natural,stand_au_assignment,cwh_vm_2_hw_fdc,Fd,23.56524811024997,nonzero
natural,stand_au_assignment,cwh_vm_2_hw_fdc,Hw,66.12069812711222,nonzero
natural,stand_au_assignment,cwh_vm_2_hw_fdc,Oth,10.314053762637805,nonzero
natural,stand_au_assignment,cwh_vm_2_hw_fdc,Yc,0.0,zero
treated,managed_bootstrap,cwh_dm_x_cw_dr,Ba,0.0,zero
treated,managed_bootstrap,cwh_dm_x_cw_dr,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_cw_dr,Dec,0.0,zero
treated,managed_bootstrap,cwh_dm_x_cw_dr,Dr,0.0,zero
treated,managed_bootstrap,cwh_dm_x_cw_dr,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_cw_dr,Hw,0.0,zero
treated,managed_bootstrap,cwh_dm_x_cw_dr,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_dm_x_cw_dr,Yc,0.0,zero
treated,managed_bootstrap,cwh_dm_x_cw_fdc,Ba,0.0,zero
treated,managed_bootstrap,cwh_dm_x_cw_fdc,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_cw_fdc,Dec,0.0,zero
treated,managed_bootstrap,cwh_dm_x_cw_fdc,Dr,0.0,zero
treated,managed_bootstrap,cwh_dm_x_cw_fdc,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_cw_fdc,Hw,0.0,zero
treated,managed_bootstrap,cwh_dm_x_cw_fdc,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_dm_x_cw_fdc,Yc,0.0,zero
treated,managed_bootstrap,cwh_dm_x_cw_hw,Ba,0.0,zero
treated,managed_bootstrap,cwh_dm_x_cw_hw,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_cw_hw,Dec,0.0,zero
treated,managed_bootstrap,cwh_dm_x_cw_hw,Dr,0.0,zero
treated,managed_bootstrap,cwh_dm_x_cw_hw,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_cw_hw,Hw,0.0,zero
treated,managed_bootstrap,cwh_dm_x_cw_hw,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_dm_x_cw_hw,Yc,0.0,zero
treated,managed_bootstrap,cwh_dm_x_dr_act,Ba,0.0,zero
treated,managed_bootstrap,cwh_dm_x_dr_act,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_dr_act,Dec,0.0,zero
treated,managed_bootstrap,cwh_dm_x_dr_act,Dr,0.0,zero
treated,managed_bootstrap,cwh_dm_x_dr_act,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_dr_act,Hw,0.0,zero
treated,managed_bootstrap,cwh_dm_x_dr_act,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_dm_x_dr_act,Yc,0.0,zero
treated,managed_bootstrap,cwh_dm_x_dr_cw,Ba,0.0,zero
treated,managed_bootstrap,cwh_dm_x_dr_cw,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_dr_cw,Dec,0.0,zero
treated,managed_bootstrap,cwh_dm_x_dr_cw,Dr,0.0,zero
treated,managed_bootstrap,cwh_dm_x_dr_cw,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_dr_cw,Hw,0.0,zero
treated,managed_bootstrap,cwh_dm_x_dr_cw,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_dm_x_dr_cw,Yc,0.0,zero
treated,managed_bootstrap,cwh_dm_x_dr_mb,Ba,0.0,zero
treated,managed_bootstrap,cwh_dm_x_dr_mb,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_dr_mb,Dec,0.0,zero
treated,managed_bootstrap,cwh_dm_x_dr_mb,Dr,0.0,zero
treated,managed_bootstrap,cwh_dm_x_dr_mb,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_dr_mb,Hw,0.0,zero
treated,managed_bootstrap,cwh_dm_x_dr_mb,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_dm_x_dr_mb,Yc,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_cw,Ba,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_cw,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_fdc_cw,Dec,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_cw,Dr,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_cw,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_fdc_cw,Hw,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_cw,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_dm_x_fdc_cw,Yc,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_dr,Ba,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_dr,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_fdc_dr,Dec,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_dr,Dr,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_dr,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_fdc_dr,Hw,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_dr,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_dm_x_fdc_dr,Yc,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_hw,Ba,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_hw,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_fdc_hw,Dec,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_hw,Dr,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_hw,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_fdc_hw,Hw,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_hw,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_dm_x_fdc_hw,Yc,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_x,Ba,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_x,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_fdc_x,Dec,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_x,Dr,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_x,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_fdc_x,Hw,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_x,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_dm_x_fdc_x,Yc,0.0,zero
treated,managed_bootstrap,cwh_dm_x_hw_ba,Ba,0.0,zero
treated,managed_bootstrap,cwh_dm_x_hw_ba,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_hw_ba,Dec,0.0,zero
treated,managed_bootstrap,cwh_dm_x_hw_ba,Dr,0.0,zero
treated,managed_bootstrap,cwh_dm_x_hw_ba,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_hw_ba,Hw,0.0,zero
treated,managed_bootstrap,cwh_dm_x_hw_ba,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_dm_x_hw_ba,Yc,0.0,zero
treated,managed_bootstrap,cwh_dm_x_hw_cw,Ba,0.0,zero
treated,managed_bootstrap,cwh_dm_x_hw_cw,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_hw_cw,Dec,0.0,zero
treated,managed_bootstrap,cwh_dm_x_hw_cw,Dr,0.0,zero
treated,managed_bootstrap,cwh_dm_x_hw_cw,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_hw_cw,Hw,0.0,zero
treated,managed_bootstrap,cwh_dm_x_hw_cw,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_dm_x_hw_cw,Yc,0.0,zero
treated,managed_bootstrap,cwh_dm_x_hw_fdc,Ba,0.0,zero
treated,managed_bootstrap,cwh_dm_x_hw_fdc,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_hw_fdc,Dec,0.0,zero
treated,managed_bootstrap,cwh_dm_x_hw_fdc,Dr,0.0,zero
treated,managed_bootstrap,cwh_dm_x_hw_fdc,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_hw_fdc,Hw,0.0,zero
treated,managed_bootstrap,cwh_dm_x_hw_fdc,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_dm_x_hw_fdc,Yc,0.0,zero
treated,managed_bootstrap,cwh_vm_1_cw_fdc,Ba,0.0,zero
treated,managed_bootstrap,cwh_vm_1_cw_fdc,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_vm_1_cw_fdc,Dec,0.0,zero
treated,managed_bootstrap,cwh_vm_1_cw_fdc,Dr,0.0,zero
treated,managed_bootstrap,cwh_vm_1_cw_fdc,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_vm_1_cw_fdc,Hw,0.0,zero
treated,managed_bootstrap,cwh_vm_1_cw_fdc,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_vm_1_cw_fdc,Yc,0.0,zero
treated,managed_bootstrap,cwh_vm_1_cw_hw,Ba,0.0,zero
treated,managed_bootstrap,cwh_vm_1_cw_hw,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_vm_1_cw_hw,Dec,0.0,zero
treated,managed_bootstrap,cwh_vm_1_cw_hw,Dr,0.0,zero
treated,managed_bootstrap,cwh_vm_1_cw_hw,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_vm_1_cw_hw,Hw,0.0,zero
treated,managed_bootstrap,cwh_vm_1_cw_hw,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_vm_1_cw_hw,Yc,0.0,zero
treated,managed_bootstrap,cwh_vm_1_dr_hw,Ba,0.0,zero
treated,managed_bootstrap,cwh_vm_1_dr_hw,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_vm_1_dr_hw,Dec,0.0,zero
treated,managed_bootstrap,cwh_vm_1_dr_hw,Dr,0.0,zero
treated,managed_bootstrap,cwh_vm_1_dr_hw,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_vm_1_dr_hw,Hw,0.0,zero
treated,managed_bootstrap,cwh_vm_1_dr_hw,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_vm_1_dr_hw,Yc,0.0,zero
treated,managed_bootstrap,cwh_vm_1_fdc_cw,Ba,0.0,zero
treated,managed_bootstrap,cwh_vm_1_fdc_cw,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_vm_1_fdc_cw,Dec,0.0,zero
treated,managed_bootstrap,cwh_vm_1_fdc_cw,Dr,0.0,zero
treated,managed_bootstrap,cwh_vm_1_fdc_cw,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_vm_1_fdc_cw,Hw,0.0,zero
treated,managed_bootstrap,cwh_vm_1_fdc_cw,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_vm_1_fdc_cw,Yc,0.0,zero
treated,managed_bootstrap,cwh_vm_1_fdc_hw,Ba,0.0,zero
treated,managed_bootstrap,cwh_vm_1_fdc_hw,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_vm_1_fdc_hw,Dec,0.0,zero
treated,managed_bootstrap,cwh_vm_1_fdc_hw,Dr,0.0,zero
treated,managed_bootstrap,cwh_vm_1_fdc_hw,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_vm_1_fdc_hw,Hw,0.0,zero
treated,managed_bootstrap,cwh_vm_1_fdc_hw,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_vm_1_fdc_hw,Yc,0.0,zero
treated,managed_bootstrap,cwh_vm_1_fdc_x,Ba,0.0,zero
treated,managed_bootstrap,cwh_vm_1_fdc_x,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_vm_1_fdc_x,Dec,0.0,zero
treated,managed_bootstrap,cwh_vm_1_fdc_x,Dr,0.0,zero
treated,managed_bootstrap,cwh_vm_1_fdc_x,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_vm_1_fdc_x,Hw,0.0,zero
treated,managed_bootstrap,cwh_vm_1_fdc_x,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_vm_1_fdc_x,Yc,0.0,zero
treated,managed_bootstrap,cwh_vm_1_hw_ba,Ba,0.0,zero
treated,managed_bootstrap,cwh_vm_1_hw_ba,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_vm_1_hw_ba,Dec,0.0,zero
treated,managed_bootstrap,cwh_vm_1_hw_ba,Dr,0.0,zero
treated,managed_bootstrap,cwh_vm_1_hw_ba,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_vm_1_hw_ba,Hw,0.0,zero
treated,managed_bootstrap,cwh_vm_1_hw_ba,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_vm_1_hw_ba,Yc,0.0,zero
treated,managed_bootstrap,cwh_vm_1_hw_cw,Ba,0.0,zero
treated,managed_bootstrap,cwh_vm_1_hw_cw,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_vm_1_hw_cw,Dec,0.0,zero
treated,managed_bootstrap,cwh_vm_1_hw_cw,Dr,0.0,zero
treated,managed_bootstrap,cwh_vm_1_hw_cw,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_vm_1_hw_cw,Hw,0.0,zero
treated,managed_bootstrap,cwh_vm_1_hw_cw,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_vm_1_hw_cw,Yc,0.0,zero
treated,managed_bootstrap,cwh_vm_1_hw_fdc,Ba,0.0,zero
treated,managed_bootstrap,cwh_vm_1_hw_fdc,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_vm_1_hw_fdc,Dec,0.0,zero
treated,managed_bootstrap,cwh_vm_1_hw_fdc,Dr,0.0,zero
treated,managed_bootstrap,cwh_vm_1_hw_fdc,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_vm_1_hw_fdc,Hw,0.0,zero
treated,managed_bootstrap,cwh_vm_1_hw_fdc,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_vm_1_hw_fdc,Yc,0.0,zero
treated,managed_bootstrap,cwh_vm_2_ba_cw,Ba,5.0,nonzero
treated,managed_bootstrap,cwh_vm_2_ba_cw,Cw,70.0,nonzero
treated,managed_bootstrap,cwh_vm_2_ba_cw,Dec,0.0,zero
treated,managed_bootstrap,cwh_vm_2_ba_cw,Dr,0.0,zero
treated,managed_bootstrap,cwh_vm_2_ba_cw,Fd,15.0,nonzero
treated,managed_bootstrap,cwh_vm_2_ba_cw,Hw,0.0,zero
treated,managed_bootstrap,cwh_vm_2_ba_cw,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_vm_2_ba_cw,Yc,0.0,zero
treated,managed_bootstrap,cwh_vm_2_ba_hw,Ba,5.0,nonzero
treated,managed_bootstrap,cwh_vm_2_ba_hw,Cw,70.0,nonzero
treated,managed_bootstrap,cwh_vm_2_ba_hw,Dec,0.0,zero
treated,managed_bootstrap,cwh_vm_2_ba_hw,Dr,0.0,zero
treated,managed_bootstrap,cwh_vm_2_ba_hw,Fd,15.0,nonzero
treated,managed_bootstrap,cwh_vm_2_ba_hw,Hw,0.0,zero
treated,managed_bootstrap,cwh_vm_2_ba_hw,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_vm_2_ba_hw,Yc,0.0,zero
treated,managed_bootstrap,cwh_vm_2_cw_fdc,Ba,5.0,nonzero
treated,managed_bootstrap,cwh_vm_2_cw_fdc,Cw,70.0,nonzero
treated,managed_bootstrap,cwh_vm_2_cw_fdc,Dec,0.0,zero
treated,managed_bootstrap,cwh_vm_2_cw_fdc,Dr,0.0,zero
treated,managed_bootstrap,cwh_vm_2_cw_fdc,Fd,15.0,nonzero
treated,managed_bootstrap,cwh_vm_2_cw_fdc,Hw,0.0,zero
treated,managed_bootstrap,cwh_vm_2_cw_fdc,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_vm_2_cw_fdc,Yc,0.0,zero
treated,managed_bootstrap,cwh_vm_2_cw_hw,Ba,5.0,nonzero
treated,managed_bootstrap,cwh_vm_2_cw_hw,Cw,70.0,nonzero
treated,managed_bootstrap,cwh_vm_2_cw_hw,Dec,0.0,zero
treated,managed_bootstrap,cwh_vm_2_cw_hw,Dr,0.0,zero
treated,managed_bootstrap,cwh_vm_2_cw_hw,Fd,15.0,nonzero
treated,managed_bootstrap,cwh_vm_2_cw_hw,Hw,0.0,zero
treated,managed_bootstrap,cwh_vm_2_cw_hw,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_vm_2_cw_hw,Yc,0.0,zero
treated,managed_bootstrap,cwh_vm_2_fdc_cw,Ba,5.0,nonzero
treated,managed_bootstrap,cwh_vm_2_fdc_cw,Cw,70.0,nonzero
treated,managed_bootstrap,cwh_vm_2_fdc_cw,Dec,0.0,zero
treated,managed_bootstrap,cwh_vm_2_fdc_cw,Dr,0.0,zero
treated,managed_bootstrap,cwh_vm_2_fdc_cw,Fd,15.0,nonzero
treated,managed_bootstrap,cwh_vm_2_fdc_cw,Hw,0.0,zero
treated,managed_bootstrap,cwh_vm_2_fdc_cw,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_vm_2_fdc_cw,Yc,0.0,zero
treated,managed_bootstrap,cwh_vm_2_fdc_hw,Ba,5.0,nonzero
treated,managed_bootstrap,cwh_vm_2_fdc_hw,Cw,70.0,nonzero
treated,managed_bootstrap,cwh_vm_2_fdc_hw,Dec,0.0,zero
treated,managed_bootstrap,cwh_vm_2_fdc_hw,Dr,0.0,zero
treated,managed_bootstrap,cwh_vm_2_fdc_hw,Fd,15.0,nonzero
treated,managed_bootstrap,cwh_vm_2_fdc_hw,Hw,0.0,zero
treated,managed_bootstrap,cwh_vm_2_fdc_hw,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_vm_2_fdc_hw,Yc,0.0,zero
treated,managed_bootstrap,cwh_vm_2_hw_ba,Ba,5.0,nonzero
treated,managed_bootstrap,cwh_vm_2_hw_ba,Cw,70.0,nonzero
treated,managed_bootstrap,cwh_vm_2_hw_ba,Dec,0.0,zero
treated,managed_bootstrap,cwh_vm_2_hw_ba,Dr,0.0,zero
treated,managed_bootstrap,cwh_vm_2_hw_ba,Fd,15.0,nonzero
treated,managed_bootstrap,cwh_vm_2_hw_ba,Hw,0.0,zero
treated,managed_bootstrap,cwh_vm_2_hw_ba,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_vm_2_hw_ba,Yc,0.0,zero
treated,managed_bootstrap,cwh_vm_2_hw_cw,Ba,5.0,nonzero
treated,managed_bootstrap,cwh_vm_2_hw_cw,Cw,70.0,nonzero
treated,managed_bootstrap,cwh_vm_2_hw_cw,Dec,0.0,zero
treated,managed_bootstrap,cwh_vm_2_hw_cw,Dr,0.0,zero
treated,managed_bootstrap,cwh_vm_2_hw_cw,Fd,15.0,nonzero
treated,managed_bootstrap,cwh_vm_2_hw_cw,Hw,0.0,zero
treated,managed_bootstrap,cwh_vm_2_hw_cw,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_vm_2_hw_cw,Yc,0.0,zero
treated,managed_bootstrap,cwh_vm_2_hw_fdc,Ba,5.0,nonzero
treated,managed_bootstrap,cwh_vm_2_hw_fdc,Cw,70.0,nonzero
treated,managed_bootstrap,cwh_vm_2_hw_fdc,Dec,0.0,zero
treated,managed_bootstrap,cwh_vm_2_hw_fdc,Dr,0.0,zero
treated,managed_bootstrap,cwh_vm_2_hw_fdc,Fd,15.0,nonzero
treated,managed_bootstrap,cwh_vm_2_hw_fdc,Hw,0.0,zero
treated,managed_bootstrap,cwh_vm_2_hw_fdc,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_vm_2_hw_fdc,Yc,0.0,zero
