TRACK,OFFSET,NEXTAGE,CYCLE,status,au,auf,oper,ct,aux
1691,0,0,0,C,2003,2003,Operable,Y,794
1693,0,0,0,C,thn_2003,2003,Operable,Y,794
1692,0,0,0,C,thn_794,2003,Operable,Y,794
1694,0,0,0,N,883,2023,Operable,Y,883
1695,0,0,0,C,883,2023,Operable,Y,883
1696,0,0,0,C,2023,2023,Operable,Y,883
1698,0,0,0,C,thn_2023,2023,Operable,Y,883
1697,0,0,0,C,thn_883,2023,Operable,Y,883
1699,0,0,0,N,891,891,Reserve,N,891
1700,0,0,0,N,915,2003,Operable,Y,915
1701,0,0,0,C,915,2003,Operable,Y,915
1702,0,0,0,C,2003,2003,Operable,Y,915
1704,0,0,0,C,thn_2003,2003,Operable,Y,915
1703,0,0,0,C,thn_915,2003,Operable,Y,915
1705,0,0,0,N,947,2003,Operable,Y,947
1706,0,0,0,C,947,2003,Operable,Y,947
1707,0,0,0,C,2003,2003,Operable,Y,947
1709,0,0,0,C,thn_2003,2003,Operable,Y,947
1708,0,0,0,C,thn_947,2003,Operable,Y,947
1710,0,0,0,N,981,2003,Operable,Y,981
1711,0,0,0,C,981,2003,Operable,Y,981
1712,0,0,0,C,2003,2003,Operable,Y,981
1714,0,0,0,C,thn_2003,2003,Operable,Y,981
1713,0,0,0,C,thn_981,2003,Operable,Y,981
1715,0,0,0,N,1013,1013,Reserve,N,1013
1716,0,0,0,N,1040,2003,Low Operability,N,1040
1717,0,0,0,C,1040,2003,Low Operability,N,1040
1718,0,0,0,C,2003,2003,Low Operability,N,1040
1719,0,0,0,N,181,2023,Operable,Y,181
1720,0,0,0,C,181,2023,Operable,Y,181
1721,0,0,0,C,2023,2023,Operable,Y,181
1723,0,0,0,C,thn_2023,2023,Operable,Y,181
1722,0,0,0,C,thn_181,2023,Operable,Y,181
1724,0,0,0,N,2101,928,Reserve,N,2101
1725,0,0,0,N,128,2013,Operable,Y,128
1726,0,0,0,C,128,2013,Operable,Y,128
1727,0,0,0,C,2013,2013,Operable,Y,128
1729,0,0,0,C,thn_2013,2013,Operable,Y,128
1728,0,0,0,C,thn_128,2013,Operable,Y,128
1730,0,0,0,N,786,2003,Operable,Y,786
1731,0,0,0,C,786,2003,Operable,Y,786
1732,0,0,0,C,2003,2003,Operable,Y,786
1734,0,0,0,C,thn_2003,2003,Operable,Y,786
1733,0,0,0,C,thn_786,2003,Operable,Y,786
1735,0,0,0,N,54,2003,Operable,Y,54
1736,0,0,0,C,54,2003,Operable,Y,54
1737,0,0,0,C,2003,2003,Operable,Y,54
1739,0,0,0,C,thn_2003,2003,Operable,Y,54
1738,0,0,0,C,thn_54,2003,Operable,Y,54
1740,0,0,0,N,88,2003,Operable,Y,88
1741,0,0,0,C,88,2003,Operable,Y,88
1742,0,0,0,C,2003,2003,Operable,Y,88
1744,0,0,0,C,thn_2003,2003,Operable,Y,88
1743,0,0,0,C,thn_88,2003,Operable,Y,88
1745,0,0,0,N,199,2003,Operable,Y,199
1746,0,0,0,C,199,2003,Operable,Y,199
1747,0,0,0,C,2003,2003,Operable,Y,199
1749,0,0,0,C,thn_2003,2003,Operable,Y,199
1748,0,0,0,C,thn_199,2003,Operable,Y,199
1750,0,0,0,N,2121,690,Reserve,N,2121
1751,0,0,0,N,5,2023,Operable,Y,5
1752,0,0,0,C,5,2023,Operable,Y,5
1753,0,0,0,C,2023,2023,Operable,Y,5
1755,0,0,0,C,thn_2023,2023,Operable,Y,5
1754,0,0,0,C,thn_5,2023,Operable,Y,5
1756,0,0,0,N,205,2003,Operable,Y,205
1757,0,0,0,C,205,2003,Operable,Y,205
1758,0,0,0,C,2003,2003,Operable,Y,205
1760,0,0,0,C,thn_2003,2003,Operable,Y,205
1759,0,0,0,C,thn_205,2003,Operable,Y,205
1761,0,0,0,N,653,653,Reserve,N,653
1762,0,0,0,N,122,2023,Operable,Y,122
1763,0,0,0,C,122,2023,Operable,Y,122
1764,0,0,0,C,2023,2023,Operable,Y,122
1766,0,0,0,C,thn_2023,2023,Operable,Y,122
1765,0,0,0,C,thn_122,2023,Operable,Y,122
1767,0,0,0,N,434,2013,Operable,Y,434
1768,0,0,0,C,434,2013,Operable,Y,434
1769,0,0,0,C,2013,2013,Operable,Y,434
1771,0,0,0,C,thn_2013,2013,Operable,Y,434
1770,0,0,0,C,thn_434,2013,Operable,Y,434
1772,0,0,0,N,844,2003,Operable,Y,844
1773,0,0,0,C,844,2003,Operable,Y,844
1774,0,0,0,C,2003,2003,Operable,Y,844
1776,0,0,0,C,thn_2003,2003,Operable,Y,844
1775,0,0,0,C,thn_844,2003,Operable,Y,844
1777,0,0,0,N,396,2003,Operable,Y,396
1778,0,0,0,C,396,2003,Operable,Y,396
1779,0,0,0,C,2003,2003,Operable,Y,396
1781,0,0,0,C,thn_2003,2003,Operable,Y,396
1780,0,0,0,C,thn_396,2003,Operable,Y,396
1782,0,0,0,N,191,2003,Operable,Y,191
1783,0,0,0,C,191,2003,Operable,Y,191
1784,0,0,0,C,2003,2003,Operable,Y,191
1786,0,0,0,C,thn_2003,2003,Operable,Y,191
1785,0,0,0,C,thn_191,2003,Operable,Y,191
1787,0,0,0,N,294,2003,Operable,Y,294
1788,0,0,0,C,294,2003,Operable,Y,294
1789,0,0,0,C,2003,2003,Operable,Y,294
1791,0,0,0,C,thn_2003,2003,Operable,Y,294
1790,0,0,0,C,thn_294,2003,Operable,Y,294
1792,0,0,0,N,783,2013,Operable,Y,783
1793,0,0,0,C,783,2013,Operable,Y,783
1794,0,0,0,C,2013,2013,Operable,Y,783
1796,0,0,0,C,thn_2013,2013,Operable,Y,783
1795,0,0,0,C,thn_783,2013,Operable,Y,783
1797,0,0,0,N,2101,876,Reserve,N,2101
1798,0,0,0,N,954,2013,Operable,Y,954
1799,0,0,0,C,954,2013,Operable,Y,954
1800,0,0,0,C,2013,2013,Operable,Y,954
1802,0,0,0,C,thn_2013,2013,Operable,Y,954
1801,0,0,0,C,thn_954,2013,Operable,Y,954
1803,0,0,0,N,400,2003,Low Operability,N,400
1804,0,0,0,C,400,2003,Low Operability,N,400
1805,0,0,0,C,2003,2003,Low Operability,N,400
1806,0,0,0,N,485,2003,Operable,Y,485
1807,0,0,0,C,485,2003,Operable,Y,485
1808,0,0,0,C,2003,2003,Operable,Y,485
1810,0,0,0,C,thn_2003,2003,Operable,Y,485
1809,0,0,0,C,thn_485,2003,Operable,Y,485
1811,0,0,0,N,18,2003,Operable,Y,18
1812,0,0,0,C,18,2003,Operable,Y,18
1813,0,0,0,C,2003,2003,Operable,Y,18
1815,0,0,0,C,thn_2003,2003,Operable,Y,18
1814,0,0,0,C,thn_18,2003,Operable,Y,18
1816,0,0,0,N,143,2003,Operable,Y,143
1817,0,0,0,C,143,2003,Operable,Y,143
1818,0,0,0,C,2003,2003,Operable,Y,143
1820,0,0,0,C,thn_2003,2003,Operable,Y,143
1819,0,0,0,C,thn_143,2003,Operable,Y,143
1821,0,0,0,N,461,2023,Operable,Y,461
1822,0,0,0,C,461,2023,Operable,Y,461
1823,0,0,0,C,2023,2023,Operable,Y,461
1825,0,0,0,C,thn_2023,2023,Operable,Y,461
1824,0,0,0,C,thn_461,2023,Operable,Y,461
1826,0,0,0,N,971,2003,Operable,Y,971
1827,0,0,0,C,971,2003,Operable,Y,971
1828,0,0,0,C,2003,2003,Operable,Y,971
1830,0,0,0,C,thn_2003,2003,Operable,Y,971
1829,0,0,0,C,thn_971,2003,Operable,Y,971
1831,0,0,0,N,1025,2023,Operable,Y,1025
1832,0,0,0,C,1025,2023,Operable,Y,1025
1833,0,0,0,C,2023,2023,Operable,Y,1025
1835,0,0,0,C,thn_2023,2023,Operable,Y,1025
1834,0,0,0,C,thn_1025,2023,Operable,Y,1025
1836,0,0,0,N,110,2004,Operable,Y,110
1837,0,0,0,C,110,2004,Operable,Y,110
1838,0,0,0,C,2004,2004,Operable,Y,110
1840,0,0,0,C,thn_2004,2004,Operable,Y,110
1839,0,0,0,C,thn_110,2004,Operable,Y,110
1841,0,0,0,N,2101,933,Reserve,N,2101
1842,0,0,0,N,70,2024,Operable,Y,70
1843,0,0,0,C,70,2024,Operable,Y,70
1844,0,0,0,C,2024,2024,Operable,Y,70
1846,0,0,0,C,thn_2024,2024,Operable,Y,70
1845,0,0,0,C,thn_70,2024,Operable,Y,70
1847,0,0,0,N,920,2004,Operable,Y,920
1848,0,0,0,C,920,2004,Operable,Y,920
1849,0,0,0,C,2004,2004,Operable,Y,920
1851,0,0,0,C,thn_2004,2004,Operable,Y,920
1850,0,0,0,C,thn_920,2004,Operable,Y,920
1852,0,0,0,N,2124,2024,Operable,Y,2124
1853,0,0,0,C,2124,2024,Operable,Y,2124
1854,0,0,0,C,2024,2024,Operable,Y,2124
1856,0,0,0,C,thn_2024,2024,Operable,Y,2124
1855,0,0,0,C,thn_2124,2024,Operable,Y,2124
1857,0,0,0,N,449,2004,Operable,Y,449
1858,0,0,0,C,449,2004,Operable,Y,449
1859,0,0,0,C,2004,2004,Operable,Y,449
1861,0,0,0,C,thn_2004,2004,Operable,Y,449
1860,0,0,0,C,thn_449,2004,Operable,Y,449
1862,0,0,0,N,919,2004,Operable,Y,919
1863,0,0,0,C,919,2004,Operable,Y,919
1864,0,0,0,C,2004,2004,Operable,Y,919
1866,0,0,0,C,thn_2004,2004,Operable,Y,919
1865,0,0,0,C,thn_919,2004,Operable,Y,919
1867,0,0,0,N,182,2024,Operable,Y,182
1868,0,0,0,C,182,2024,Operable,Y,182
1869,0,0,0,C,2024,2024,Operable,Y,182
1871,0,0,0,C,thn_2024,2024,Operable,Y,182
1870,0,0,0,C,thn_182,2024,Operable,Y,182
1872,0,0,0,N,486,2004,Operable,Y,486
1873,0,0,0,C,486,2004,Operable,Y,486
1874,0,0,0,C,2004,2004,Operable,Y,486
1876,0,0,0,C,thn_2004,2004,Operable,Y,486
1875,0,0,0,C,thn_486,2004,Operable,Y,486
1877,0,0,0,N,1004,1004,Reserve,N,1004
1878,0,0,0,N,354,2004,Operable,Y,354
1879,0,0,0,C,354,2004,Operable,Y,354
1880,0,0,0,C,2004,2004,Operable,Y,354
1882,0,0,0,C,thn_2004,2004,Operable,Y,354
1881,0,0,0,C,thn_354,2004,Operable,Y,354
1883,0,0,0,N,530,2024,Low Operability,N,530
1884,0,0,0,C,530,2024,Low Operability,N,530
1885,0,0,0,C,2024,2024,Low Operability,N,530
1886,0,0,0,N,651,2024,Low Operability,N,651
1887,0,0,0,C,651,2024,Low Operability,N,651
1888,0,0,0,C,2024,2024,Low Operability,N,651
1889,0,0,0,N,839,2004,Operable,Y,839
1890,0,0,0,C,839,2004,Operable,Y,839
1891,0,0,0,C,2004,2004,Operable,Y,839
1893,0,0,0,C,thn_2004,2004,Operable,Y,839
1892,0,0,0,C,thn_839,2004,Operable,Y,839
1894,0,0,0,N,870,2004,Operable,Y,870
1895,0,0,0,C,870,2004,Operable,Y,870
1896,0,0,0,C,2004,2004,Operable,Y,870
1898,0,0,0,C,thn_2004,2004,Operable,Y,870
1897,0,0,0,C,thn_870,2004,Operable,Y,870
1899,0,0,0,N,1061,2004,Operable,Y,1061
1900,0,0,0,C,1061,2004,Operable,Y,1061
1901,0,0,0,C,2004,2004,Operable,Y,1061
1903,0,0,0,C,thn_2004,2004,Operable,Y,1061
1902,0,0,0,C,thn_1061,2004,Operable,Y,1061
1904,0,0,0,N,2101,922,Reserve,N,2101
1905,0,0,0,N,2101,206,Reserve,N,2101
1906,0,0,0,N,319,2024,Operable,Y,319
1907,0,0,0,C,319,2024,Operable,Y,319
1908,0,0,0,C,2024,2024,Operable,Y,319
1910,0,0,0,C,thn_2024,2024,Operable,Y,319
1909,0,0,0,C,thn_319,2024,Operable,Y,319
1911,0,0,0,N,840,2004,Operable,Y,840
1912,0,0,0,C,840,2004,Operable,Y,840
1913,0,0,0,C,2004,2004,Operable,Y,840
1915,0,0,0,C,thn_2004,2004,Operable,Y,840
1914,0,0,0,C,thn_840,2004,Operable,Y,840
1916,0,0,0,N,871,2004,Operable,Y,871
1917,0,0,0,C,871,2004,Operable,Y,871
1918,0,0,0,C,2004,2004,Operable,Y,871
1920,0,0,0,C,thn_2004,2004,Operable,Y,871
1919,0,0,0,C,thn_871,2004,Operable,Y,871
1921,0,0,0,N,1001,2004,Operable,Y,1001
1922,0,0,0,C,1001,2004,Operable,Y,1001
1923,0,0,0,C,2004,2004,Operable,Y,1001
1925,0,0,0,C,thn_2004,2004,Operable,Y,1001
1924,0,0,0,C,thn_1001,2004,Operable,Y,1001
1926,0,0,0,N,132,2004,Operable,Y,132
1927,0,0,0,C,132,2004,Operable,Y,132
1928,0,0,0,C,2004,2004,Operable,Y,132
1930,0,0,0,C,thn_2004,2004,Operable,Y,132
1929,0,0,0,C,thn_132,2004,Operable,Y,132
1931,0,0,0,N,2114,2014,Operable,Y,2114
1932,0,0,0,C,2114,2014,Operable,Y,2114
1933,0,0,0,C,2014,2014,Operable,Y,2114
1935,0,0,0,C,thn_2014,2014,Operable,Y,2114
1934,0,0,0,C,thn_2114,2014,Operable,Y,2114
1936,0,0,0,N,872,2004,Operable,Y,872
1937,0,0,0,C,872,2004,Operable,Y,872
1938,0,0,0,C,2004,2004,Operable,Y,872
1940,0,0,0,C,thn_2004,2004,Operable,Y,872
1939,0,0,0,C,thn_872,2004,Operable,Y,872
1941,0,0,0,N,632,2004,Low Operability,N,632
1942,0,0,0,C,632,2004,Low Operability,N,632
1943,0,0,0,C,2004,2004,Low Operability,N,632
1944,0,0,0,N,917,2004,Operable,Y,917
1945,0,0,0,C,917,2004,Operable,Y,917
1946,0,0,0,C,2004,2004,Operable,Y,917
1948,0,0,0,C,thn_2004,2004,Operable,Y,917
1947,0,0,0,C,thn_917,2004,Operable,Y,917
1949,0,0,0,N,87,2024,Operable,Y,87
1950,0,0,0,C,87,2024,Operable,Y,87
1951,0,0,0,C,2024,2024,Operable,Y,87
1953,0,0,0,C,thn_2024,2024,Operable,Y,87
1952,0,0,0,C,thn_87,2024,Operable,Y,87
1954,0,0,0,N,854,2004,Operable,Y,854
1955,0,0,0,C,854,2004,Operable,Y,854
1956,0,0,0,C,2004,2004,Operable,Y,854
1958,0,0,0,C,thn_2004,2004,Operable,Y,854
1957,0,0,0,C,thn_854,2004,Operable,Y,854
1959,0,0,0,N,2101,938,Reserve,N,2101
1960,0,0,0,N,843,2004,Operable,Y,843
1961,0,0,0,C,843,2004,Operable,Y,843
1962,0,0,0,C,2004,2004,Operable,Y,843
1964,0,0,0,C,thn_2004,2004,Operable,Y,843
1963,0,0,0,C,thn_843,2004,Operable,Y,843
1965,0,0,0,N,204,2004,Operable,Y,204
1966,0,0,0,C,204,2004,Operable,Y,204
1967,0,0,0,C,2004,2004,Operable,Y,204
1969,0,0,0,C,thn_2004,2004,Operable,Y,204
1968,0,0,0,C,thn_204,2004,Operable,Y,204
1970,0,0,0,N,2101,192,Riparian,N,2101
1971,0,0,0,N,972,972,Riparian,N,972
1972,0,0,0,N,970,970,Riparian,N,970
1973,0,0,0,N,976,976,Riparian,N,976
1974,0,0,0,N,971,971,Riparian,N,971
1975,0,0,0,N,2101,214,Riparian,N,2101
1976,0,0,0,N,921,921,Riparian,N,921
1977,0,0,0,N,854,854,Riparian,N,854
1978,0,0,0,N,961,961,Riparian,N,961
1979,0,0,0,N,769,769,Riparian,N,769
1980,0,0,0,N,544,544,Riparian,N,544
1981,0,0,0,N,2101,908,Riparian,N,2101
1982,0,0,0,N,814,814,Riparian,N,814
1983,0,0,0,N,1055,1055,Riparian,N,1055
1984,0,0,0,N,825,825,Riparian,N,825
1985,0,0,0,N,909,909,Riparian,N,909
1986,0,0,0,N,2101,918,Riparian,N,2101
1987,0,0,0,N,1098,1098,Riparian,N,1098
1988,0,0,0,N,811,811,Riparian,N,811
1989,0,0,0,N,2101,140,Riparian,N,2101
1990,0,0,0,N,2101,821,Riparian,N,2101
1991,0,0,0,N,2101,927,Riparian,N,2101
1992,0,0,0,N,794,794,Riparian,N,794
1993,0,0,0,N,883,883,Riparian,N,883
1994,0,0,0,N,2101,318,Riparian,N,2101
1995,0,0,0,N,2101,1056,Riparian,N,2101
1996,0,0,0,N,2101,932,Riparian,N,2101
1997,0,0,0,N,2101,701,Riparian,N,2101
1998,0,0,0,N,1061,1061,Riparian,N,1061
1999,0,0,0,N,840,840,Riparian,N,840
2000,0,0,0,N,2101,925,Riparian,N,2101
2001,0,0,0,N,2201,81,Riparian,N,2201
2002,0,0,0,N,2101,824,Riparian,N,2101
2003,0,0,0,N,2101,857,Riparian,N,2101
2004,0,0,0,N,2101,785,Riparian,N,2101
2005,0,0,0,N,2101,545,Riparian,N,2101
2006,0,0,0,N,535,535,Riparian,N,535
2007,0,0,0,N,2101,986,Riparian,N,2101
2008,0,0,0,N,2101,69,Riparian,N,2101
2009,0,0,0,N,2101,999,Riparian,N,2101
2010,0,0,0,N,2101,848,Riparian,N,2101
2011,0,0,0,N,207,207,Riparian,N,207
2012,0,0,0,N,1013,1013,Riparian,N,1013
2013,0,0,0,N,486,486,Riparian,N,486
2014,0,0,0,N,2101,487,Riparian,N,2101
2015,0,0,0,N,1004,1004,Riparian,N,1004
2016,0,0,0,N,2101,352,Riparian,N,2101
2017,0,0,0,N,2101,62,Riparian,N,2101
2018,0,0,0,N,2101,63,Riparian,N,2101
2019,0,0,0,N,2101,987,Riparian,N,2101
2020,0,0,0,N,2101,201,Riparian,N,2101
2021,0,0,0,N,843,843,Riparian,N,843
2022,0,0,0,N,799,799,Riparian,N,799
2023,0,0,0,N,797,797,Riparian,N,797
2024,0,0,0,N,465,465,Riparian,N,465
2025,0,0,0,N,464,464,Riparian,N,464
2026,0,0,0,N,2121,390,Riparian,N,2121
2027,0,0,0,N,743,743,Riparian,N,743
2028,0,0,0,N,450,450,Riparian,N,450
2029,0,0,0,N,853,853,Riparian,N,853
2030,0,0,0,N,902,902,Riparian,N,902
2031,0,0,0,N,531,531,Riparian,N,531
2032,0,0,0,N,2121,795,Riparian,N,2121
2033,0,0,0,N,448,448,Riparian,N,448
2034,0,0,0,N,2121,801,Riparian,N,2121
2035,0,0,0,N,2121,455,Riparian,N,2121
2036,0,0,0,N,205,205,Riparian,N,205
2037,0,0,0,N,2121,796,Riparian,N,2121
2038,0,0,0,N,449,449,Riparian,N,449
2039,0,0,0,N,2101,851,Riparian,N,2101
2040,0,0,0,N,520,520,Riparian,N,520
2041,0,0,0,N,522,522,Riparian,N,522
2042,0,0,0,N,392,392,Riparian,N,392
2043,0,0,0,N,567,567,Riparian,N,567
2044,0,0,0,N,2121,798,Riparian,N,2121
2045,0,0,0,N,2121,516,Riparian,N,2121
2046,0,0,0,N,566,566,Riparian,N,566
2047,0,0,0,N,2121,303,Riparian,N,2121
2048,0,0,0,N,617,617,Riparian,N,617
2049,0,0,0,N,1036,1036,Riparian,N,1036
2050,0,0,0,N,381,381,Riparian,N,381
2051,0,0,0,N,739,739,Riparian,N,739
2052,0,0,0,N,765,765,Riparian,N,765
2053,0,0,0,N,610,610,Riparian,N,610
2054,0,0,0,N,894,894,Riparian,N,894
2055,0,0,0,N,717,717,Riparian,N,717
2056,0,0,0,N,941,941,Riparian,N,941
2057,0,0,0,N,380,380,Riparian,N,380
2058,0,0,0,N,771,771,Riparian,N,771
2059,0,0,0,N,609,609,Riparian,N,609
2060,0,0,0,N,2121,599,Riparian,N,2121
2061,0,0,0,N,703,703,Riparian,N,703
2062,0,0,0,N,606,606,Riparian,N,606
2063,0,0,0,N,1017,1017,Riparian,N,1017
2064,0,0,0,N,2111,702,Riparian,N,2111
2065,0,0,0,N,767,767,Riparian,N,767
2066,0,0,0,N,378,378,Riparian,N,378
2067,0,0,0,N,878,878,Riparian,N,878
2068,0,0,0,N,893,893,Riparian,N,893
2069,0,0,0,N,890,890,Riparian,N,890
2070,0,0,0,N,868,868,Riparian,N,868
2071,0,0,0,N,436,436,Riparian,N,436
2072,0,0,0,N,442,442,Riparian,N,442
2073,0,0,0,N,563,563,Riparian,N,563
2074,0,0,0,N,144,144,Riparian,N,144
2075,0,0,0,N,2101,900,Riparian,N,2101
2076,0,0,0,N,704,704,Riparian,N,704
2077,0,0,0,N,2111,729,Riparian,N,2111
2078,0,0,0,N,2111,865,Riparian,N,2111
2079,0,0,0,N,2101,934,Riparian,N,2101
2080,0,0,0,N,867,867,Riparian,N,867
2081,0,0,0,N,162,162,Riparian,N,162
2082,0,0,0,N,889,889,Riparian,N,889
2083,0,0,0,N,863,863,Riparian,N,863
2084,0,0,0,N,891,891,Riparian,N,891
2085,0,0,0,N,2101,928,Riparian,N,2101
2086,0,0,0,N,2101,876,Riparian,N,2101
2087,0,0,0,N,2101,933,Riparian,N,2101
2088,0,0,0,N,2111,1029,Riparian,N,2111
2089,0,0,0,N,350,350,Riparian,N,350
2090,0,0,0,N,2121,685,Riparian,N,2121
2091,0,0,0,N,2111,685,Riparian,N,2111
2092,0,0,0,N,2121,435,Riparian,N,2121
2093,0,0,0,N,2121,692,Riparian,N,2121
2094,0,0,0,N,2111,1047,Riparian,N,2111
2095,0,0,0,N,2111,73,Riparian,N,2111
2096,0,0,0,N,2121,424,Riparian,N,2121
2097,0,0,0,N,425,425,Riparian,N,425
2098,0,0,0,N,654,654,Riparian,N,654
2099,0,0,0,N,412,412,Riparian,N,412
2100,0,0,0,N,105,105,Riparian,N,105
2101,0,0,0,N,506,506,Riparian,N,506
2102,0,0,0,N,413,413,Riparian,N,413
2103,0,0,0,N,546,546,Riparian,N,546
2104,0,0,0,N,668,668,Riparian,N,668
2105,0,0,0,N,596,596,Riparian,N,596
2106,0,0,0,N,2121,1107,Reserve,N,2121
2107,0,0,0,N,469,469,Riparian,N,469
2108,0,0,0,N,772,772,Riparian,N,772
2109,0,0,0,N,1048,2011,Operable,N,1048
2110,0,0,0,C,1048,2011,Operable,N,1048
2111,0,0,0,C,2011,2011,Operable,N,1048
2112,0,0,0,N,451,2023,Operable,Y,451
2113,0,0,0,C,451,2023,Operable,Y,451
2114,0,0,0,C,2023,2023,Operable,Y,451
2116,0,0,0,C,thn_2023,2023,Operable,Y,451
2115,0,0,0,C,thn_451,2023,Operable,Y,451
